Date,Year,Month,Quarter,Site_ID,Lab_ID,Region,Site_Type,Adoption_Date,Post_Adoption,Months_Since_Adoption,Assay_Menu,Communication_Intensity,Cr_Volume,Cys_Volume,CrCys_Volume,Total_Test_Volume,Cr_Price,Cys_Price,CrCys_Price,Cr_Revenue,Cys_Revenue,CrCys_Revenue,Total_Revenue,Lives_Covered,Total_Patients,Reclassified_Patients,Reclassification_Rate,CKD_Patients,G1_Patients,G2_Patients,G3a_Patients,G3b_Patients,G4_Patients,G5_Patients,CKD_Prevalence,Nephrology_Referrals,Dialysis_Initiations,Trial_Enrollment,Eligibility_Shift_Pct,Renally_Adjusted_Rx,Nephroprotective_Rx
2025-02-01,2025,2,Q1,SITE0008,LAB014,Southeast,Hospital,2022-11-01,1,27.0,Cr,1,599,0,0,599,8.94,20.31,34.02,5352.63,0.0,0.0,5352.63,29285,4392,492,0.112,1400,1673,1399,741,351,219,87,0.3189,168,13,0,-0.02,560,350
2025-02-01,2025,2,Q1,SITE0009,LAB021,Southeast,Clinic,,0,,Cr,1,640,0,0,640,7.56,25.86,29.93,4841.07,0.0,0.0,4841.07,42626,6393,0,0.0,2365,2237,1790,1406,511,319,127,0.37,354,28,0,0.0,946,591
2025-02-01,2025,2,Q1,SITE0010,LAB048,Southwest,Reference Lab,2023-01-01,1,25.0,Cr,1,604,0,0,604,8.47,27.15,29.48,5115.65,0.0,0.0,5115.65,47808,7171,832,0.116,2278,2740,2289,1203,573,358,143,0.3178,273,21,0,0.0,911,569
2025-02-01,2025,2,Q1,SITE0011,LAB020,West,Clinic,2023-05-01,1,21.0,CrCys,4,588,120,64,772,8.81,25.09,30.0,5178.32,3010.77,1919.86,10108.95,27928,4189,521,0.1245,1321,1611,1343,692,335,209,83,0.3154,158,12,0,0.0,528,330
2025-02-01,2025,2,Q1,SITE0012,LAB008,Midwest,Hospital,2022-11-01,1,27.0,CrCys,5,539,135,68,742,8.13,24.36,32.42,4384.29,3288.18,2204.25,9876.72,24198,3629,406,0.112,1157,1383,1156,612,290,181,72,0.3189,138,11,3,-0.02,462,289
2025-02-01,2025,2,Q1,SITE0013,LAB007,Midwest,Clinic,2021-09-01,1,41.0,CrCys,4,614,113,66,793,8.49,24.52,31.2,5215.21,2771.2,2059.0,10045.41,24758,3713,325,0.0876,1209,1389,1168,652,297,185,74,0.3257,145,11,0,0.0,483,302
2025-02-01,2025,2,Q1,SITE0014,LAB003,Midwest,Clinic,,0,,CrCys,1,625,107,0,732,7.91,27.02,34.1,4946.84,2891.34,0.0,7838.18,20254,3038,0,0.0,1124,1063,850,668,243,151,60,0.37,168,13,0,0.0,449,281
2025-02-01,2025,2,Q1,SITE0015,LAB017,West,Clinic,2021-06-01,1,44.0,CrCys,4,593,147,78,818,8.71,21.9,35.07,5165.06,3219.26,2735.28,11119.6,49238,7385,613,0.0831,2414,2755,2317,1306,590,369,147,0.3269,289,23,0,0.0,965,603
2025-02-01,2025,2,Q1,SITE0016,LAB033,West,Reference Lab,2021-08-01,1,42.0,Cr,1,572,0,0,572,7.88,24.11,36.94,4508.75,0.0,0.0,4508.75,6252,937,80,0.0861,305,350,294,164,74,46,18,0.3261,36,2,0,0.0,122,76
2025-02-01,2025,2,Q1,SITE0017,LAB048,Southwest,Hospital,2023-01-01,1,25.0,Cr,1,586,0,0,586,8.38,25.1,28.06,4911.77,0.0,0.0,4911.77,44764,6714,779,0.116,2133,2566,2144,1126,537,335,134,0.3178,255,20,0,-0.02,853,533
2025-02-01,2025,2,Q1,SITE0018,LAB012,Midwest,Reference Lab,,0,,CrCys,1,588,129,0,717,8.01,23.51,30.67,4709.55,3033.14,0.0,7742.69,17173,2575,0,0.0,952,901,721,566,206,128,51,0.37,142,11,0,0.0,380,238
2025-02-01,2025,2,Q1,SITE0019,LAB022,Southwest,Reference Lab,2022-01-01,1,37.0,CrCys,1,593,137,65,795,8.62,21.03,29.91,5114.6,2881.21,1944.16,9939.98,42441,6366,598,0.094,2061,2394,2009,1106,509,318,127,0.3239,247,19,0,0.0,824,515
2025-02-01,2025,2,Q1,SITE0020,LAB022,Southwest,Hospital,2022-01-01,1,37.0,CrCys,1,598,150,71,819,7.45,22.74,34.09,4453.64,3410.84,2420.55,10285.03,31698,4754,446,0.094,1539,1788,1500,826,380,237,95,0.3239,184,14,4,-0.02,615,384
2025-02-01,2025,2,Q1,SITE0021,LAB046,Northeast,Hospital,2024-11-01,1,3.0,CrCys,3,575,122,65,762,8.43,21.36,30.59,4846.58,2605.33,1988.44,9440.35,20781,3117,532,0.1708,943,1238,1023,475,249,155,62,0.3026,113,9,0,-0.02,377,235
2025-02-01,2025,2,Q1,SITE0022,LAB030,West,Hospital,2024-09-01,1,5.0,CrCys,1,541,99,50,690,8.51,23.41,32.47,4604.48,2317.7,1623.46,8545.64,18051,2707,446,0.1649,823,1071,886,417,216,135,54,0.3042,98,7,0,-0.02,329,205
2025-02-01,2025,2,Q1,SITE0023,LAB038,Southwest,Hospital,,0,,Cys,1,571,134,0,705,8.91,22.38,34.24,5085.65,2998.56,0.0,8084.21,44649,6697,0,0.0,2477,2343,1875,1473,535,334,133,0.37,371,29,1,0.0,990,619
2025-02-01,2025,2,Q1,SITE0024,LAB038,Southwest,Hospital,,0,,Cys,1,563,96,0,659,7.72,28.39,29.75,4344.63,2725.26,0.0,7069.88,11949,1792,0,0.0,663,627,501,394,143,89,35,0.37,99,7,2,0.0,265,165
2025-02-01,2025,2,Q1,SITE0025,LAB045,Southeast,Clinic,2023-03-01,1,23.0,Cys,4,570,108,0,678,7.67,24.29,32.16,4369.11,2622.87,0.0,6991.97,47289,7093,852,0.1202,2245,2719,2269,1181,567,354,141,0.3166,269,21,0,0.0,898,561
2025-02-01,2025,2,Q1,SITE0026,LAB008,Midwest,Hospital,2022-11-01,1,27.0,CrCys,5,578,113,72,763,8.53,24.71,35.01,4933.05,2792.52,2521.05,10246.62,13017,1952,218,0.112,622,743,622,329,156,97,39,0.3189,74,5,0,-0.02,248,155
2025-02-01,2025,2,Q1,SITE0027,LAB027,Midwest,Hospital,2024-03-01,1,11.0,CrCys,3,615,121,66,802,9.13,24.42,32.87,5615.94,2955.02,2169.22,10740.19,11941,1791,265,0.1484,553,700,581,284,143,89,35,0.3088,66,5,0,-0.02,221,138
2025-02-01,2025,2,Q1,SITE0028,LAB027,Midwest,Reference Lab,2024-03-01,1,11.0,CrCys,3,608,114,75,797,8.43,24.06,31.4,5123.36,2742.47,2355.01,10220.84,30934,4640,688,0.1484,1432,1815,1506,736,371,232,92,0.3088,171,13,0,0.0,572,358
2025-02-01,2025,2,Q1,SITE0029,LAB034,Northeast,Hospital,2023-07-01,1,19.0,Cr,2,612,0,0,612,8.85,25.02,32.79,5419.13,0.0,0.0,5419.13,28386,4257,548,0.1289,1337,1642,1368,698,340,212,85,0.3142,160,12,0,-0.02,534,334
2025-02-01,2025,2,Q1,SITE0030,LAB021,Southeast,Reference Lab,,0,,Cr,1,583,0,0,583,9.41,20.0,29.59,5487.75,0.0,0.0,5487.75,15209,2281,0,0.0,843,798,638,501,182,114,45,0.37,126,10,0,0.0,337,210
2025-02-01,2025,2,Q1,SITE0031,LAB030,West,Hospital,2024-09-01,1,5.0,CrCys,1,597,137,48,782,9.02,26.57,35.73,5384.15,3639.75,1715.1,10739.01,22715,3407,561,0.1649,1036,1348,1115,525,272,170,68,0.3042,124,9,5,-0.02,414,259
2025-02-01,2025,2,Q1,SITE0032,LAB033,West,Hospital,2021-08-01,1,42.0,Cr,1,636,0,0,636,8.44,26.09,32.75,5366.77,0.0,0.0,5366.77,33920,5088,438,0.0861,1659,1902,1599,895,407,254,101,0.3261,199,15,4,-0.02,663,414
2025-02-01,2025,2,Q1,SITE0033,LAB028,Southeast,Clinic,,0,,Cr,1,608,0,0,608,8.86,23.06,31.99,5388.09,0.0,0.0,5388.09,36703,5505,0,0.0,2036,1926,1541,1211,440,275,110,0.37,305,24,0,0.0,814,509
2025-02-01,2025,2,Q1,SITE0034,LAB047,Southeast,Clinic,2021-11-01,1,39.0,CrCys,3,575,132,65,772,7.75,26.17,32.57,4455.92,3454.14,2117.3,10027.36,47318,7097,644,0.0908,2305,2662,2236,1240,567,354,141,0.3248,276,22,0,0.0,922,576
2025-02-01,2025,2,Q1,SITE0035,LAB033,West,Reference Lab,2021-08-01,1,42.0,Cr,1,555,0,0,555,7.57,24.99,33.17,4199.78,0.0,0.0,4199.78,9637,1445,124,0.0861,471,540,454,254,115,72,28,0.3261,56,4,0,0.0,188,117
2025-02-01,2025,2,Q1,SITE0036,LAB005,Southwest,Clinic,2021-09-01,1,41.0,Cr,3,545,0,0,545,8.49,29.1,30.81,4628.16,0.0,0.0,4628.16,9854,1478,129,0.0876,481,553,464,259,118,73,29,0.3257,57,4,0,0.0,192,120
2025-02-01,2025,2,Q1,SITE0037,LAB048,Southwest,Reference Lab,2023-01-01,1,25.0,Cr,1,550,0,0,550,8.72,24.49,31.89,4796.19,0.0,0.0,4796.19,48088,7213,837,0.116,2292,2757,2303,1210,577,360,144,0.3178,275,22,0,0.0,916,573
2025-02-01,2025,2,Q1,SITE0038,LAB019,Northeast,Hospital,2021-06-01,1,44.0,CrCys,1,566,116,70,752,8.46,20.13,31.31,4787.42,2335.37,2191.96,9314.75,42660,6399,531,0.0831,2091,2387,2008,1132,511,319,127,0.3269,250,20,0,-0.02,836,522
2025-02-01,2025,2,Q1,SITE0039,LAB004,Southwest,Hospital,2024-05-01,1,9.0,CrCys,1,571,122,64,757,8.05,27.2,33.38,4594.6,3318.95,2136.09,10049.64,44811,6721,1032,0.1537,2065,2639,2188,1057,537,336,134,0.3073,247,19,3,-0.02,826,516
2025-02-01,2025,2,Q1,SITE0040,LAB035,Midwest,Clinic,2022-07-01,1,31.0,CrCys,2,641,145,76,862,8.8,21.0,33.6,5640.39,3045.49,2553.64,11239.52,24856,3728,389,0.1044,1196,1412,1183,637,298,186,74,0.321,143,11,0,0.0,478,299
2025-02-01,2025,2,Q1,SITE0041,LAB049,Southeast,Reference Lab,2022-04-01,1,34.0,Cys,5,584,112,0,696,8.55,24.16,31.28,4992.74,2705.9,0.0,7698.64,26833,4024,398,0.0991,1297,1519,1273,694,321,201,80,0.3225,155,12,0,0.0,518,324
2025-02-01,2025,2,Q1,SITE0042,LAB017,West,Reference Lab,2021-06-01,1,44.0,CrCys,4,593,122,70,785,8.09,23.32,32.08,4797.78,2845.38,2245.47,9888.63,24963,3744,311,0.0831,1223,1396,1175,662,299,187,74,0.3269,146,11,0,0.0,489,305
2025-02-01,2025,2,Q1,SITE0043,LAB044,Southeast,Clinic,2021-12-01,1,38.0,CrCys,2,629,142,77,848,8.7,27.76,32.5,5470.54,3941.75,2502.38,11914.68,41932,6289,580,0.0924,2039,2362,1983,1096,503,314,125,0.3243,244,19,0,0.0,815,509
2025-02-01,2025,2,Q1,SITE0044,LAB028,Southeast,Hospital,,0,,Cr,1,634,0,0,634,7.51,24.76,35.33,4761.89,0.0,0.0,4761.89,32169,4825,0,0.0,1785,1688,1351,1061,386,241,96,0.37,267,21,0,0.0,714,446
2025-02-01,2025,2,Q1,SITE0045,LAB030,West,Clinic,2024-09-01,1,5.0,CrCys,1,571,121,69,761,8.98,24.22,33.87,5130.19,2930.98,2336.79,10397.95,12941,1941,320,0.1649,590,768,635,299,155,97,38,0.3042,70,5,0,0.0,236,147
2025-02-01,2025,2,Q1,SITE0046,LAB029,West,Hospital,2023-05-01,1,21.0,CrCys,5,564,126,75,765,7.69,26.91,33.38,4334.44,3390.67,2503.27,10228.38,19388,2908,362,0.1245,917,1118,932,481,232,145,58,0.3154,110,8,0,-0.02,366,229
2025-02-01,2025,2,Q1,SITE0047,LAB046,Northeast,Reference Lab,2024-11-01,1,3.0,CrCys,3,552,128,63,743,7.24,22.9,35.26,3997.5,2931.73,2221.28,9150.51,10569,1585,270,0.1708,479,629,520,241,126,79,31,0.3026,57,4,0,0.0,191,119
2025-02-01,2025,2,Q1,SITE0048,LAB006,Southeast,Reference Lab,2021-11-01,1,39.0,CrCys,1,577,126,73,776,9.03,26.58,33.2,5208.05,3348.46,2423.78,10980.29,9300,1395,126,0.0908,453,523,439,243,111,69,27,0.3248,54,4,0,0.0,181,113
2025-02-01,2025,2,Q1,SITE0049,LAB035,Midwest,Clinic,2022-07-01,1,31.0,CrCys,2,564,153,62,779,8.59,21.86,35.26,4846.79,3344.67,2185.91,10377.36,44037,6605,689,0.1044,2120,2503,2096,1129,528,330,132,0.321,254,20,0,0.0,848,530
2025-02-01,2025,2,Q1,SITE0050,LAB041,West,Clinic,2024-06-01,1,8.0,CrCys,2,618,117,66,801,8.23,29.02,30.53,5087.74,3395.37,2015.29,10498.4,41586,6237,975,0.1564,1911,2453,2033,976,498,311,124,0.3066,229,18,0,0.0,764,477
2025-02-01,2025,2,Q1,SITE0051,LAB037,Midwest,Clinic,2023-07-01,1,19.0,CrCys,5,632,143,62,837,8.57,23.99,30.02,5413.68,3430.13,1861.06,10704.88,17015,2552,329,0.1289,801,984,820,418,204,127,51,0.3142,96,7,0,0.0,320,200
2025-02-01,2025,2,Q1,SITE0052,LAB024,Northeast,Hospital,2024-11-01,1,3.0,Cr,4,611,0,0,611,8.69,24.85,30.3,5310.49,0.0,0.0,5310.49,11254,1688,288,0.1708,510,670,554,257,135,84,33,0.3026,61,4,0,-0.02,204,127
2025-02-01,2025,2,Q1,SITE0053,LAB029,West,Reference Lab,2023-05-01,1,21.0,CrCys,5,585,134,59,778,7.61,25.38,32.19,4451.45,3401.53,1899.13,9752.11,22144,3321,413,0.1245,1047,1277,1065,549,265,166,66,0.3154,125,10,0,0.0,418,261
2025-02-01,2025,2,Q1,SITE0054,LAB049,Southeast,Clinic,2022-04-01,1,34.0,Cys,5,579,131,0,710,7.79,19.24,34.37,4510.66,2520.16,0.0,7030.81,29214,4382,434,0.0991,1413,1654,1386,755,350,219,87,0.3225,169,13,0,0.0,565,353
2025-02-01,2025,2,Q1,SITE0055,LAB046,Northeast,Reference Lab,2024-11-01,1,3.0,CrCys,3,571,113,67,751,8.39,25.15,33.32,4792.97,2841.59,2232.13,9866.69,45118,6767,1155,0.1708,2047,2689,2222,1032,541,338,135,0.3026,245,19,0,0.0,818,511
2025-02-01,2025,2,Q1,SITE0056,LAB031,Midwest,Hospital,2024-04-01,1,10.0,CrCys,1,574,133,71,778,8.45,23.62,30.58,4851.91,3141.47,2171.42,10164.8,20183,3027,457,0.151,932,1186,984,478,242,151,60,0.3081,111,8,3,-0.02,372,233
2025-02-01,2025,2,Q1,SITE0057,LAB035,Midwest,Reference Lab,2022-07-01,1,31.0,CrCys,2,585,148,69,802,7.87,24.45,32.83,4602.98,3618.15,2264.98,10486.12,11238,1685,175,0.1044,540,638,534,288,134,84,33,0.321,64,5,0,0.0,216,135
2025-02-01,2025,2,Q1,SITE0058,LAB033,West,Hospital,2021-08-01,1,42.0,Cr,1,528,0,0,528,8.29,22.46,31.18,4376.15,0.0,0.0,4376.15,11090,1663,143,0.0861,542,621,522,292,133,83,33,0.3261,65,5,0,-0.02,216,135
2025-02-01,2025,2,Q1,SITE0059,LAB021,Southeast,Hospital,,0,,Cr,1,604,0,0,604,8.16,23.21,30.15,4927.79,0.0,0.0,4927.79,16637,2495,0,0.0,923,873,698,548,199,124,49,0.37,138,11,0,0.0,369,230
2025-02-01,2025,2,Q1,SITE0060,LAB032,West,Reference Lab,2024-06-01,1,8.0,CrCys,3,606,115,46,767,8.85,25.48,30.85,5365.39,2929.91,1419.15,9714.44,27415,4112,643,0.1564,1260,1617,1340,643,328,205,82,0.3066,151,12,0,0.0,504,315
2025-02-01,2025,2,Q1,SITE0061,LAB023,West,Hospital,2024-02-01,1,12.0,CrCys,2,544,118,69,731,7.94,27.11,29.0,4319.92,3198.76,2000.75,9519.44,29071,4360,635,0.1458,1349,1702,1413,695,348,218,87,0.3095,161,12,0,-0.02,539,337
2025-02-01,2025,2,Q1,SITE0062,LAB033,West,Hospital,2021-08-01,1,42.0,Cr,1,590,0,0,590,8.39,23.58,31.66,4947.67,0.0,0.0,4947.67,47679,7151,615,0.0861,2331,2673,2247,1259,572,357,143,0.3261,279,22,3,-0.02,932,582
2025-02-01,2025,2,Q1,SITE0063,LAB003,Midwest,Reference Lab,,0,,CrCys,1,639,125,0,764,8.94,20.85,29.67,5713.57,2606.54,0.0,8320.11,46240,6936,0,0.0,2566,2427,1942,1525,554,346,138,0.37,384,30,0,0.0,1026,641
2025-02-01,2025,2,Q1,SITE0064,LAB018,Southwest,Reference Lab,,0,,CrCys,3,610,105,0,715,7.96,24.83,31.3,4855.26,2607.26,0.0,7462.52,23271,3490,0,0.0,1291,1221,977,767,279,174,69,0.37,193,15,0,0.0,516,322
2025-02-01,2025,2,Q1,SITE0065,LAB025,Northeast,Clinic,2024-10-01,1,4.0,Cr,4,585,0,0,585,8.6,24.36,34.64,5029.95,0.0,0.0,5029.95,41034,6155,1032,0.1678,1867,2441,2018,944,492,307,123,0.3034,224,17,0,0.0,746,466
2025-02-01,2025,2,Q1,SITE0066,LAB042,Northeast,Clinic,2022-08-01,1,30.0,CrCys,5,610,123,69,802,8.48,17.12,33.08,5171.94,2105.76,2282.58,9560.28,38434,5765,612,0.1063,1847,2187,1831,982,461,288,115,0.3205,221,17,0,0.0,738,461
2025-02-01,2025,2,Q1,SITE0067,LAB031,Midwest,Clinic,2024-04-01,1,10.0,CrCys,1,575,134,62,771,7.94,22.21,29.15,4564.14,2975.84,1807.45,9347.43,9188,1378,208,0.151,424,540,448,217,110,68,27,0.3081,50,4,0,0.0,169,106
2025-02-01,2025,2,Q1,SITE0068,LAB003,Midwest,Hospital,,0,,CrCys,1,568,122,0,690,8.85,28.58,32.88,5027.54,3487.23,0.0,8514.76,15161,2274,0,0.0,841,795,636,500,181,113,45,0.37,126,10,0,0.0,336,210
2025-02-01,2025,2,Q1,SITE0069,LAB040,Southeast,Hospital,2024-01-01,1,13.0,CrCys,3,629,111,68,808,8.83,24.67,29.66,5553.86,2738.51,2016.64,10309.02,33732,5059,724,0.1433,1569,1971,1638,810,404,252,101,0.3102,188,15,0,-0.02,627,392
2025-02-01,2025,2,Q1,SITE0070,LAB046,Northeast,Clinic,2024-11-01,1,3.0,CrCys,3,585,101,58,744,8.45,25.77,29.96,4944.7,2603.27,1737.86,9285.83,16314,2447,417,0.1708,740,972,803,373,195,122,48,0.3026,88,7,0,0.0,296,185
2025-02-01,2025,2,Q1,SITE0071,LAB024,Northeast,Clinic,2024-11-01,1,3.0,Cr,4,555,0,0,555,9.03,24.79,35.41,5014.2,0.0,0.0,5014.2,28954,4343,741,0.1708,1314,1726,1426,662,347,217,86,0.3026,157,12,0,0.0,525,328
2025-02-01,2025,2,Q1,SITE0072,LAB050,West,Clinic,2023-09-01,1,17.0,Cys,4,619,115,0,734,7.97,26.69,29.53,4935.87,3069.85,0.0,8005.72,26508,3976,530,0.1335,1244,1539,1281,647,318,198,79,0.3129,149,11,0,0.0,497,311
2025-02-01,2025,2,Q1,SITE0073,LAB032,West,Clinic,2024-06-01,1,8.0,CrCys,3,556,122,67,745,8.21,25.54,32.09,4564.99,3115.5,2149.83,9830.32,26969,4045,632,0.1564,1240,1591,1318,633,323,202,80,0.3066,148,11,0,0.0,496,310
2025-02-01,2025,2,Q1,SITE0074,LAB047,Southeast,Hospital,2021-11-01,1,39.0,CrCys,3,556,138,52,746,7.97,25.92,30.64,4429.23,3577.37,1593.51,9600.11,42545,6381,579,0.0908,2072,2394,2010,1115,510,319,127,0.3248,248,19,0,-0.02,828,518
2025-02-01,2025,2,Q1,SITE0075,LAB022,Southwest,Clinic,2022-01-01,1,37.0,CrCys,1,599,146,58,803,9.21,23.66,33.27,5515.84,3453.96,1929.53,10899.33,41668,6250,587,0.094,2024,2350,1972,1086,500,312,125,0.3239,242,19,0,0.0,809,506
2025-02-01,2025,2,Q1,SITE0076,LAB023,West,Hospital,2024-02-01,1,12.0,CrCys,2,601,127,62,790,8.61,26.9,36.35,5176.58,3416.69,2253.68,10846.94,28061,4209,613,0.1458,1302,1643,1364,671,336,210,84,0.3095,156,12,0,-0.02,520,325
2025-02-01,2025,2,Q1,SITE0077,LAB002,Southwest,Clinic,2022-01-01,1,37.0,Cys,1,623,118,0,741,8.53,24.95,32.62,5311.11,2944.16,0.0,8255.26,18716,2807,263,0.094,909,1055,886,488,224,140,56,0.3239,109,8,0,0.0,363,227
2025-02-01,2025,2,Q1,SITE0078,LAB027,Midwest,Clinic,2024-03-01,1,11.0,CrCys,3,553,121,71,745,7.84,23.77,31.54,4333.48,2875.59,2239.56,9448.64,44749,6712,995,0.1484,2072,2625,2179,1065,536,335,134,0.3088,248,19,0,0.0,828,518
2025-02-01,2025,2,Q1,SITE0079,LAB042,Northeast,Reference Lab,2022-08-01,1,30.0,CrCys,5,603,140,64,807,8.93,26.57,30.48,5383.52,3719.97,1950.72,11054.21,44144,6621,703,0.1063,2121,2512,2103,1128,529,331,132,0.3205,254,20,0,0.0,848,530
2025-02-01,2025,2,Q1,SITE0080,LAB002,Southwest,Hospital,2022-01-01,1,37.0,Cys,1,560,125,0,685,7.88,27.89,30.08,4414.86,3486.07,0.0,7900.93,21907,3286,308,0.094,1064,1235,1037,571,262,164,65,0.3239,127,10,0,-0.02,425,266
2025-02-01,2025,2,Q1,SITE0081,LAB026,Midwest,Hospital,2022-02-01,1,36.0,CrCys,2,591,133,74,798,8.22,24.36,34.27,4855.38,3239.84,2535.77,10630.98,23777,3566,341,0.0957,1153,1342,1126,618,285,178,71,0.3234,138,11,5,-0.02,461,288
2025-02-01,2025,2,Q1,SITE0082,LAB017,West,Hospital,2021-06-01,1,44.0,CrCys,4,569,147,60,776,7.98,23.58,32.85,4539.32,3466.53,1971.18,9977.03,32693,4903,407,0.0831,1602,1829,1538,867,392,245,98,0.3269,192,15,0,-0.02,640,400
2025-02-01,2025,2,Q1,SITE0083,LAB040,Southeast,Clinic,2024-01-01,1,13.0,CrCys,3,587,124,68,779,8.64,24.29,32.38,5071.04,3011.69,2201.85,10284.58,47928,7189,1029,0.1433,2230,2802,2328,1151,575,359,143,0.3102,267,21,0,0.0,892,557
2025-02-01,2025,2,Q1,SITE0084,LAB033,West,Clinic,2021-08-01,1,42.0,Cr,1,603,0,0,603,7.58,22.37,32.83,4570.36,0.0,0.0,4570.36,31329,4699,404,0.0861,1532,1757,1477,827,375,234,93,0.3261,183,14,0,0.0,612,383
2025-02-01,2025,2,Q1,SITE0085,LAB009,Midwest,Hospital,2024-03-01,1,11.0,Cys,1,597,110,0,707,7.59,23.94,32.81,4531.67,2632.89,0.0,7164.56,21282,3192,473,0.1484,985,1248,1036,506,255,159,63,0.3088,118,9,0,-0.02,394,246
2025-02-01,2025,2,Q1,SITE0086,LAB043,West,Hospital,2024-05-01,1,9.0,CrCys,4,629,152,64,845,8.03,23.36,35.23,5047.98,3550.13,2254.9,10853.01,28624,4293,659,0.1537,1319,1685,1397,675,343,214,85,0.3073,158,12,0,-0.02,527,329
2025-02-01,2025,2,Q1,SITE0087,LAB048,Southwest,Clinic,2023-01-01,1,25.0,Cr,1,574,0,0,574,9.32,23.55,31.12,5351.07,0.0,0.0,5351.07,28321,4248,492,0.116,1349,1623,1356,712,339,212,84,0.3178,161,12,0,0.0,539,337
2025-02-01,2025,2,Q1,SITE0088,LAB039,Northeast,Hospital,2024-01-01,1,13.0,CrCys,1,621,125,77,823,8.76,24.34,30.79,5438.71,3042.76,2370.81,10852.28,15488,2323,332,0.1433,720,905,752,372,185,116,46,0.3102,86,6,0,-0.02,288,180
2025-02-01,2025,2,Q1,SITE0089,LAB029,West,Reference Lab,2023-05-01,1,21.0,CrCys,5,582,142,71,795,8.97,25.28,32.36,5218.26,3590.37,2297.72,11106.35,27574,4136,514,0.1245,1304,1590,1326,684,330,206,82,0.3154,156,12,0,0.0,521,326
2025-02-01,2025,2,Q1,SITE0090,LAB042,Northeast,Clinic,2022-08-01,1,30.0,CrCys,5,599,113,61,773,7.93,27.63,34.19,4747.88,3122.04,2085.78,9955.7,10240,1536,163,0.1063,492,582,488,261,122,76,30,0.3205,59,4,0,0.0,196,123
2025-02-01,2025,2,Q1,SITE0091,LAB026,Midwest,Hospital,2022-02-01,1,36.0,CrCys,2,584,120,79,783,8.59,28.0,35.11,5013.83,3360.04,2773.34,11147.21,48221,7233,691,0.0957,2339,2723,2285,1254,578,361,144,0.3234,280,22,4,-0.02,935,584
2025-02-01,2025,2,Q1,SITE0092,LAB035,Midwest,Hospital,2022-07-01,1,31.0,CrCys,2,561,125,68,754,8.15,25.02,31.22,4572.31,3128.03,2122.75,9823.09,15478,2321,242,0.1044,745,879,736,396,185,116,46,0.321,89,7,0,-0.02,298,186
2025-02-01,2025,2,Q1,SITE0093,LAB050,West,Reference Lab,2023-09-01,1,17.0,Cys,4,580,96,0,676,9.12,25.59,34.82,5291.97,2456.83,0.0,7748.8,24262,3639,485,0.1335,1138,1408,1172,592,291,181,72,0.3129,136,10,0,0.0,455,284
2025-02-01,2025,2,Q1,SITE0094,LAB025,Northeast,Hospital,2024-10-01,1,4.0,Cr,4,574,0,0,574,9.19,25.69,35.5,5276.65,0.0,0.0,5276.65,9432,1414,237,0.1678,428,560,463,216,113,70,28,0.3034,51,4,0,-0.02,171,107
2025-02-01,2025,2,Q1,SITE0095,LAB024,Northeast,Hospital,2024-11-01,1,3.0,Cr,4,581,0,0,581,8.1,27.81,29.12,4708.28,0.0,0.0,4708.28,34721,5208,889,0.1708,1575,2069,1710,794,416,260,104,0.3026,189,15,0,-0.02,630,393
2025-02-01,2025,2,Q1,SITE0096,LAB013,Southwest,Reference Lab,2024-09-01,1,5.0,Cys,5,619,137,0,756,8.52,22.32,33.23,5274.86,3057.61,0.0,8332.47,18568,2785,459,0.1649,847,1102,912,429,222,139,55,0.3042,101,8,0,0.0,338,211
2025-02-01,2025,2,Q1,SITE0097,LAB007,Midwest,Reference Lab,2021-09-01,1,41.0,CrCys,4,572,132,64,768,8.85,26.09,30.8,5062.06,3444.33,1971.41,10477.8,19178,2876,251,0.0876,936,1076,904,505,230,143,57,0.3257,112,8,0,0.0,374,234
2025-02-01,2025,2,Q1,SITE0098,LAB036,Southwest,Reference Lab,2022-02-01,1,36.0,CrCys,4,560,126,59,745,8.81,21.56,32.57,4936.34,2716.81,1921.34,9574.49,27195,4079,390,0.0957,1319,1536,1288,707,326,203,81,0.3234,158,12,0,0.0,527,329
2025-02-01,2025,2,Q1,SITE0099,LAB045,Southeast,Clinic,2023-03-01,1,23.0,Cys,4,588,113,0,701,8.04,20.83,34.37,4727.58,2353.62,0.0,7081.21,5302,795,95,0.1202,251,304,254,132,63,39,15,0.3166,30,2,0,0.0,100,62
2025-02-01,2025,2,Q1,SITE0100,LAB020,West,Hospital,2023-05-01,1,21.0,CrCys,4,645,139,75,859,8.08,25.42,29.18,5208.87,3533.38,2188.7,10930.95,22022,3303,411,0.1245,1041,1270,1059,546,264,165,66,0.3154,124,9,5,-0.02,416,260
2025-02-01,2025,2,Q1,SITE0101,LAB001,West,Hospital,2021-12-01,1,38.0,CrCys,1,558,126,81,765,9.11,28.84,34.45,5080.74,3633.96,2790.36,11505.06,5055,758,70,0.0924,245,284,239,132,60,37,15,0.3243,29,2,0,-0.02,98,61
2025-02-01,2025,2,Q1,SITE0102,LAB008,Midwest,Clinic,2022-11-01,1,27.0,CrCys,5,600,125,68,793,8.32,26.84,30.54,4992.53,3354.59,2077.03,10424.15,13717,2057,230,0.112,655,783,655,347,164,102,41,0.3189,78,6,0,0.0,262,163
