Date,Site_ID,Site_Name,Lab_ID,Region,State,Counties,Site_Type,Adoption_Date,Post_Adoption,Months_Since_Adoption,Assay_Menu,Communication_Intensity,Cr_Volume,Cys_Volume,CrCys_Volume,Total_Test_Volume,Cr_Price,Cys_Price,CrCys_Price,Cr_Revenue,Cys_Revenue,CrCys_Revenue,Total_Revenue,Lives_Covered,Total_Patients,Black_Patients,NonBlack_Patients,Reclassified_Patients,Reclassification_Rate,Black_Population_Pct,Hispanic_Population_Pct,White_Population_Pct,Asian_Population_Pct,CKD_Patients,G1_Patients,G2_Patients,G3a_Patients,G3b_Patients,G4_Patients,G5_Patients,CKD_Prevalence,Baseline_CKD_Prevalence,Nephrology_Referrals,Dialysis_Initiations,Trial_Enrollment,Eligibility_Shift_Pct,Renally_Adjusted_Rx,Nephroprotective_Rx,Avg_Creatinine_NonBlack,Avg_Creatinine_Black,eGFR_2021_RaceFree,eGFR_2009_Black,eGFR_2009_NonBlack,Referral_Prob_2021,Referral_Prob_2009_Black,Referral_Prob_2009_NonBlack,Eligible_Transplant_2021,Eligible_Transplant_2009_Black,Eligible_Transplant_2009_NonBlack,Waitlist_Delay_Months_2021,Waitlist_Delay_Months_2009_Black,Waitlist_Delay_Months_2009_NonBlack,Referral_Disparity_Black,Transplant_Delay_Disparity,Eligibility_Gap_Black
2025-08-01,MI_SITE0144,Southwest Michigan - Site 10,MI_LAB011,Southwest Michigan,Michigan,"Berrien, Cass, Van Buren",Clinic,2023-08-01,1,24.0,CrCys,5,513,109,48,670,8.83,24.69,29.26,4527.28,2691.29,1404.31,8622.89,18832,2824,407,2417,333,0.1181,0.1442,0.0747,0.7112,0.0352,441,1081,902,282,99,47,11,0.1565,0.1412,52,0,0,0.0,176,110,0.77,0.87,60.6,70.2,60.6,0.0,0.0,0.0,0,0,0,20.3,25.1,20.3,-0.0,4.8,0
2025-08-01,MI_SITE0145,Southwest Michigan - Site 11,MI_LAB011,Southwest Michigan,Michigan,"Berrien, Cass, Van Buren",Clinic,2023-08-01,1,24.0,CrCys,5,486,96,61,643,8.46,25.99,33.75,4111.6,2494.97,2058.98,8665.56,24920,3738,473,3265,441,0.1181,0.1266,0.0817,0.7396,0.0051,580,1430,1194,373,129,62,15,0.1554,0.1385,69,0,0,0.0,232,145,1.81,2.02,59.1,68.5,59.1,0.0,0.0,0.0,0,0,0,19.5,24.2,19.5,-0.0,4.7,0
2025-08-01,MI_SITE0146,Southwest Michigan - Site 12,MI_LAB011,Southwest Michigan,Michigan,"Berrien, Cass, Van Buren",Hospital,2023-08-01,1,24.0,CrCys,5,500,124,53,677,8.84,25.18,29.56,4419.8,3122.33,1566.88,9109.01,18854,2828,333,2495,333,0.1181,0.1178,0.0744,0.7383,0.0218,430,1082,904,282,92,44,11,0.1524,0.1309,51,0,9,-0.02,172,107,0.96,1.08,79.5,92.1,79.5,0.0,0.0,0.0,0,0,0,29.7,36.1,29.7,-0.0,6.3,0
2025-08-01,MI_SITE0147,Muskegon - Site 1,MI_LAB012,Muskegon,Michigan,"Muskegon, Oceana",Hospital,2024-11-01,1,9.0,CrCys,3,486,104,61,651,8.71,24.04,33.19,4234.65,2500.14,2024.89,8759.69,24415,3662,624,3038,562,0.1537,0.1705,0.1014,0.7108,-0.0082,567,1438,1192,366,125,60,15,0.155,0.1376,68,0,0,-0.02,226,141,1.41,1.58,44.7,51.8,44.7,0.0006,0.0001,0.0006,0,0,0,12.3,15.9,12.3,-0.0005,3.6,0
2025-08-01,MI_SITE0148,Muskegon - Site 2,MI_LAB012,Muskegon,Michigan,"Muskegon, Oceana",Clinic,2024-11-01,1,9.0,CrCys,3,544,96,57,697,8.6,25.38,33.05,4680.11,2436.81,1883.81,9000.73,22219,3332,445,2887,512,0.1537,0.1338,0.1152,0.7466,0.0302,524,1308,1084,333,119,57,14,0.1575,0.1438,62,0,0,0.0,209,131,1.79,2.01,57.5,66.6,57.5,0.0,0.0,0.0,0,0,0,18.7,23.3,18.7,-0.0,4.6,0
2025-08-01,MI_SITE0149,Muskegon - Site 3,MI_LAB012,Muskegon,Michigan,"Muskegon, Oceana",Clinic,2024-11-01,1,9.0,CrCys,3,495,137,52,684,8.29,28.08,30.16,4103.61,3846.59,1568.18,9518.38,20041,3006,288,2718,461,0.1537,0.096,0.0838,0.7311,0.0197,473,1180,978,300,108,51,12,0.1575,0.1437,56,0,0,0.0,189,118,0.82,0.92,71.1,82.4,71.1,0.0,0.0,0.0,0,0,0,25.6,31.2,25.6,-0.0,5.7,0
2025-08-01,MI_SITE0150,Muskegon - Site 4,MI_LAB012,Muskegon,Michigan,"Muskegon, Oceana",Hospital,2024-11-01,1,9.0,CrCys,3,469,116,53,638,8.34,26.5,32.55,3912.74,3074.53,1724.96,8712.23,18535,2780,402,2378,427,0.1537,0.1448,0.0956,0.7203,0.0141,444,1091,905,278,104,50,12,0.16,0.1501,53,0,0,-0.02,177,111,1.16,1.3,47.3,54.8,47.3,0.0003,0.0,0.0003,0,0,0,13.6,17.4,13.6,-0.0003,3.8,0
2025-08-01,MI_SITE0151,Muskegon - Site 5,MI_LAB012,Muskegon,Michigan,"Muskegon, Oceana",Clinic,2024-11-01,1,9.0,CrCys,3,490,117,45,652,9.08,23.35,32.26,4448.56,2731.51,1451.91,8631.99,19371,2905,441,2464,446,0.1537,0.1521,0.1073,0.7078,0.0192,458,1140,945,290,105,50,12,0.158,0.145,54,0,0,0.0,183,114,1.82,2.03,68.6,79.5,68.6,0.0,0.0,0.0,0,0,0,24.3,29.7,24.3,-0.0,5.5,0
2025-08-01,MI_SITE0152,Muskegon - Site 6,MI_LAB012,Muskegon,Michigan,"Muskegon, Oceana",Reference Lab,2024-11-01,1,9.0,CrCys,3,531,108,55,694,9.23,22.23,32.8,4900.34,2401.34,1804.01,9105.68,24603,3690,517,3173,567,0.1537,0.1403,0.0876,0.7602,0.0063,575,1449,1201,369,129,61,15,0.1559,0.1398,69,0,0,0.0,230,143,1.06,1.19,62.0,71.9,62.0,0.0,0.0,0.0,0,0,0,21.0,25.9,21.0,-0.0,4.9,0
2025-08-01,MI_SITE0153,Muskegon - Site 7,MI_LAB012,Muskegon,Michigan,"Muskegon, Oceana",Clinic,2024-11-01,1,9.0,CrCys,3,543,115,54,712,7.75,19.28,32.96,4210.3,2217.56,1779.71,8207.57,25873,3880,577,3303,596,0.1537,0.1489,0.1049,0.7136,0.0317,599,1523,1263,388,131,63,15,0.1544,0.136,71,0,0,0.0,239,149,1.39,1.56,72.7,84.2,72.7,0.0,0.0,0.0,0,0,0,26.3,32.1,26.3,-0.0,5.8,0
2025-08-01,MI_SITE0154,Muskegon - Site 8,MI_LAB012,Muskegon,Michigan,"Muskegon, Oceana",Clinic,2024-11-01,1,9.0,CrCys,3,508,112,56,676,8.14,25.68,35.17,4136.71,2875.86,1969.58,8982.16,17812,2671,257,2414,410,0.1537,0.0965,0.1009,0.7417,0.0284,402,1048,869,267,84,40,10,0.1506,0.1264,48,0,0,0.0,160,100,1.01,1.13,63.9,74.0,63.9,0.0,0.0,0.0,0,0,0,21.9,27.0,21.9,-0.0,5.1,0
2025-08-01,MI_SITE0155,Traverse City - Northwest - Site 1,MI_LAB013,Traverse City - Northwest,Michigan,"Grand Traverse, Leelanau, Benzie",Hospital,2023-03-01,1,29.0,CrCys,2,531,126,60,717,8.65,25.45,34.1,4592.45,3207.14,2045.83,9845.42,16387,2458,24,2434,265,0.1082,0.0099,0.0211,0.9429,0.0022,357,934,781,245,69,33,8,0.1455,0.1137,42,0,0,-0.02,142,89,1.08,1.21,35.7,41.4,35.7,0.0088,0.0016,0.0088,0,0,0,7.9,10.7,7.9,-0.0072,2.8,0
2025-08-01,MI_SITE0156,Traverse City - Northwest - Site 2,MI_LAB013,Traverse City - Northwest,Michigan,"Grand Traverse, Leelanau, Benzie",Clinic,2023-03-01,1,29.0,CrCys,2,481,97,67,645,9.84,23.32,34.0,4732.56,2262.5,2277.76,9272.82,17032,2554,24,2530,276,0.1082,0.0097,0.0135,0.9325,-0.0016,378,970,812,255,76,36,9,0.1482,0.1206,45,0,0,0.0,151,94,1.51,1.69,40.4,46.8,40.4,0.0022,0.0003,0.0022,0,0,0,10.2,13.4,10.2,-0.0019,3.2,0
2025-08-01,MI_SITE0157,Traverse City - Northwest - Site 3,MI_LAB013,Traverse City - Northwest,Michigan,"Grand Traverse, Leelanau, Benzie",Reference Lab,2023-03-01,1,29.0,CrCys,2,481,109,48,638,8.13,24.03,33.83,3912.27,2619.0,1623.93,8155.2,13221,1983,35,1948,214,0.1082,0.0181,0.0305,0.8963,0.0085,272,753,630,198,46,22,5,0.1373,0.0932,32,0,0,0.0,108,68,1.6,1.8,56.8,65.8,56.8,0.0,0.0,0.0,0,0,0,18.4,22.9,18.4,-0.0,4.5,0
2025-08-01,MI_SITE0158,Traverse City - Northwest - Site 4,MI_LAB013,Traverse City - Northwest,Michigan,"Grand Traverse, Leelanau, Benzie",Clinic,2023-03-01,1,29.0,CrCys,2,502,121,60,683,9.02,23.31,30.44,4527.04,2819.97,1826.43,9173.44,12067,1810,50,1760,195,0.1082,0.0281,0.0321,0.9413,0.0192,258,687,575,181,48,23,5,0.143,0.1075,30,0,0,0.0,103,64,1.64,1.83,49.0,56.7,49.0,0.0002,0.0,0.0002,0,0,0,14.5,18.4,14.5,-0.0002,3.9,0
2025-08-01,MI_SITE0159,Traverse City - Northwest - Site 5,MI_LAB013,Traverse City - Northwest,Michigan,"Grand Traverse, Leelanau, Benzie",Clinic,2023-03-01,1,29.0,CrCys,2,489,123,67,679,8.08,27.42,32.38,3949.43,3373.17,2169.3,9491.9,16862,2529,38,2491,273,0.1082,0.0152,0.0409,0.9351,0.0238,357,961,804,252,65,31,7,0.1415,0.1038,42,0,0,0.0,142,89,1.27,1.42,55.6,64.5,55.6,0.0,0.0,0.0,0,0,0,17.8,22.2,17.8,-0.0,4.4,0
2025-08-01,MI_SITE0160,Traverse City - Northwest - Site 6,MI_LAB013,Traverse City - Northwest,Michigan,"Grand Traverse, Leelanau, Benzie",Hospital,2023-03-01,1,29.0,CrCys,2,471,113,67,651,8.52,25.17,34.5,4015.17,2844.48,2311.41,9171.06,13776,2066,80,1986,223,0.1082,0.039,0.0528,0.9527,0.008,280,785,657,206,46,22,5,0.136,0.0899,33,0,0,-0.02,112,70,1.15,1.29,76.5,88.6,76.5,0.0,0.0,0.0,0,0,0,28.2,34.3,28.2,-0.0,6.1,0
2025-08-01,MI_SITE0161,Traverse City - Northwest - Site 7,MI_LAB013,Traverse City - Northwest,Michigan,"Grand Traverse, Leelanau, Benzie",Hospital,2023-03-01,1,29.0,CrCys,2,518,104,59,681,8.52,29.22,34.0,4413.03,3038.47,2006.2,9457.7,12633,1894,0,1894,204,0.1082,-0.0128,0.0357,0.9442,0.0119,276,719,602,189,54,26,6,0.1458,0.1146,33,0,6,-0.02,110,69,1.69,1.9,79.2,91.8,79.2,0.0,0.0,0.0,0,0,0,29.6,35.9,29.6,-0.0,6.3,0
2025-08-01,MI_SITE0162,Traverse City - Northwest - Site 8,MI_LAB013,Traverse City - Northwest,Michigan,"Grand Traverse, Leelanau, Benzie",Hospital,2023-03-01,1,29.0,CrCys,2,484,114,55,653,7.69,29.21,36.62,3723.8,3329.39,2014.02,9067.22,17714,2657,0,2657,287,0.1082,-0.0387,0.0296,0.9531,0.0084,393,1009,845,265,79,38,9,0.148,0.12,47,0,0,-0.02,157,98,1.05,1.18,53.5,62.0,53.5,0.0,0.0,0.0,0,0,0,16.7,21.0,16.7,-0.0,4.3,0
2025-08-01,MI_SITE0163,Traverse City - Northwest - Site 9,MI_LAB013,Traverse City - Northwest,Michigan,"Grand Traverse, Leelanau, Benzie",Hospital,2023-03-01,1,29.0,CrCys,2,515,110,49,674,9.01,28.22,33.92,4639.9,3103.86,1662.28,9406.03,17289,2593,151,2442,280,0.1082,0.0585,0.0255,0.9258,0.0158,372,985,824,259,71,34,8,0.1438,0.1096,44,0,0,-0.02,148,93,0.99,1.11,12.1,14.1,12.1,0.9138,0.8559,0.9138,1,1,1,0.0,0.0,0.0,-0.0578,0.0,0
2025-08-01,MI_SITE0164,Traverse City - Northwest - Site 10,MI_LAB013,Traverse City - Northwest,Michigan,"Grand Traverse, Leelanau, Benzie",Clinic,2023-03-01,1,29.0,CrCys,2,510,103,44,657,7.28,23.49,32.7,3711.27,2419.15,1438.93,7569.34,13036,1955,122,1833,211,0.1082,0.0626,0.0307,0.9634,0.0111,280,742,621,195,53,25,6,0.1434,0.1086,33,0,0,0.0,112,70,0.97,1.09,103.9,120.4,103.9,0.0,0.0,0.0,0,0,0,41.9,50.2,41.9,-0.0,8.3,0
2025-08-01,MI_SITE0165,Monroe - Site 1,MI_LAB014,Monroe,Michigan,Monroe,Hospital,2022-09-01,1,35.0,Cr,4,484,0,0,484,8.23,21.46,31.47,3985.57,0.0,0.0,3985.57,24781,3717,207,3510,361,0.0974,0.0558,0.0533,0.8542,0.0165,565,1401,1175,371,121,58,14,0.1522,0.1305,67,0,0,-0.02,226,141,0.66,0.74,64.8,75.1,64.8,0.0,0.0,0.0,0,0,0,22.4,27.6,22.4,-0.0,5.2,0
2025-08-01,MI_SITE0166,Monroe - Site 2,MI_LAB014,Monroe,Michigan,Monroe,Clinic,2022-09-01,1,35.0,Cr,4,492,0,0,492,8.29,23.5,32.77,4080.01,0.0,0.0,4080.01,21745,3261,15,3246,317,0.0974,0.0049,0.0247,0.8909,0.0152,483,1229,1031,326,98,47,11,0.1482,0.1205,57,0,0,0.0,193,120,1.7,1.9,65.5,75.9,65.5,0.0,0.0,0.0,0,0,0,22.7,28.0,22.7,-0.0,5.2,0
2025-08-01,MI_SITE0167,Monroe - Site 3,MI_LAB014,Monroe,Michigan,Monroe,Reference Lab,2022-09-01,1,35.0,Cr,4,515,0,0,515,9.09,28.55,33.61,4679.46,0.0,0.0,4679.46,29035,4355,251,4104,423,0.0974,0.0578,0.0412,0.876,0.0052,632,1642,1377,435,123,59,14,0.1452,0.1131,75,0,0,0.0,252,158,1.74,1.95,53.1,61.5,53.1,0.0,0.0,0.0,0,0,0,16.6,20.8,16.6,-0.0,4.2,0
2025-08-01,MI_SITE0168,Monroe - Site 4,MI_LAB014,Monroe,Michigan,Monroe,Hospital,2022-09-01,1,35.0,Cr,4,524,0,0,524,8.63,27.23,31.84,4520.01,0.0,0.0,4520.01,28812,4321,18,4303,420,0.0974,0.0043,0.0369,0.839,0.006,634,1629,1366,432,126,60,15,0.147,0.1174,76,0,0,-0.02,253,158,0.95,1.07,89.0,103.2,89.0,0.0,0.0,0.0,0,0,0,34.5,41.6,34.5,-0.0,7.1,0
2025-08-01,MI_SITE0169,Monroe - Site 5,MI_LAB014,Monroe,Michigan,Monroe,Hospital,2022-09-01,1,35.0,Cr,4,505,0,0,505,8.6,23.58,33.13,4345.02,0.0,0.0,4345.02,20710,3106,73,3033,302,0.0974,0.0236,0.0372,0.8635,0.0337,480,1171,982,310,106,51,12,0.1548,0.1369,57,0,5,-0.02,192,120,1.1,1.23,57.8,66.9,57.8,0.0,0.0,0.0,0,0,0,18.9,23.5,18.9,-0.0,4.6,0
2025-08-01,MI_SITE0170,Monroe - Site 6,MI_LAB014,Monroe,Michigan,Monroe,Reference Lab,2022-09-01,1,35.0,Cr,4,499,0,0,499,9.22,23.26,32.78,4601.43,0.0,0.0,4601.43,27488,4123,371,3752,401,0.0974,0.0901,0.0412,0.8384,0.0552,616,1554,1303,412,127,61,15,0.1496,0.1241,73,0,0,0.0,246,154,1.0,1.12,44.0,51.0,44.0,0.0008,0.0001,0.0008,0,0,0,12.0,15.5,12.0,-0.0007,3.5,0
2025-08-01,MI_SITE0171,Jackson - Site 1,MI_LAB015,Jackson,Michigan,Jackson,Hospital,2024-09-01,1,11.0,CrCys,1,524,110,56,690,8.42,26.98,33.88,4414.11,2968.04,1897.4,9279.55,20694,3104,338,2766,460,0.1484,0.1091,0.0675,0.804,0.0077,483,1214,1007,310,108,51,12,0.1557,0.1392,57,0,5,-0.02,193,120,1.12,1.26,64.7,75.0,64.7,0.0,0.0,0.0,0,0,0,22.3,27.5,22.3,-0.0,5.1,0
2025-08-01,MI_SITE0172,Jackson - Site 2,MI_LAB015,Jackson,Michigan,Jackson,Reference Lab,2024-09-01,1,11.0,CrCys,1,503,115,66,684,8.86,25.95,32.17,4457.12,2984.25,2123.01,9564.38,17500,2625,193,2432,389,0.1484,0.0738,0.0599,0.8083,0.0356,414,1026,852,262,94,45,11,0.1579,0.1446,49,0,0,0.0,165,103,0.97,1.08,66.3,76.9,66.3,0.0,0.0,0.0,0,0,0,23.2,28.4,23.2,-0.0,5.3,0
2025-08-01,MI_SITE0173,Jackson - Site 3,MI_LAB015,Jackson,Michigan,Jackson,Hospital,2024-09-01,1,11.0,CrCys,1,523,125,68,716,8.51,23.93,30.0,4451.5,2991.28,2040.27,9483.05,19440,2916,293,2623,432,0.1484,0.1007,0.0532,0.8242,0.0239,415,1140,946,291,77,37,9,0.1426,0.1065,49,0,0,-0.02,166,103,1.84,2.06,95.5,110.7,95.5,0.0,0.0,0.0,0,0,0,37.7,45.3,37.7,-0.0,7.6,0
2025-08-01,MI_SITE0174,Jackson - Site 4,MI_LAB015,Jackson,Michigan,Jackson,Clinic,2024-09-01,1,11.0,CrCys,1,506,112,54,672,8.83,24.33,32.25,4466.92,2725.21,1741.74,8933.86,20022,3003,345,2658,445,0.1484,0.1149,0.0472,0.8548,0.027,474,1174,975,300,108,52,13,0.1579,0.1446,56,0,0,0.0,189,118,1.04,1.17,64.3,74.5,64.3,0.0,0.0,0.0,0,0,0,22.1,27.2,22.1,-0.0,5.1,0
2025-08-01,MI_SITE0175,Jackson - Site 5,MI_LAB015,Jackson,Michigan,Jackson,Reference Lab,2024-09-01,1,11.0,CrCys,1,505,115,58,678,7.79,22.29,32.72,3935.65,2563.44,1897.66,8396.75,20505,3075,271,2804,456,0.1484,0.0883,0.0298,0.8197,0.0197,481,1202,998,307,108,52,13,0.1567,0.1418,57,0,0,0.0,192,120,0.53,0.59,100.3,116.3,100.3,0.0,0.0,0.0,0,0,0,40.2,48.1,40.2,-0.0,8.0,0
2025-08-01,MI_SITE0176,Jackson - Site 6,MI_LAB015,Jackson,Michigan,Jackson,Hospital,2024-09-01,1,11.0,CrCys,1,480,114,40,634,8.77,22.63,36.45,4211.02,2580.28,1458.0,8249.29,19591,2938,257,2681,435,0.1484,0.0876,0.0531,0.7729,0.0202,469,1149,954,293,109,52,13,0.1597,0.1493,56,0,7,-0.02,187,117,1.59,1.78,95.9,111.2,95.9,0.0,0.0,0.0,0,0,0,38.0,45.6,38.0,-0.0,7.6,0
2025-08-01,MI_SITE0177,Jackson - Site 7,MI_LAB015,Jackson,Michigan,Jackson,Reference Lab,2024-09-01,1,11.0,CrCys,1,490,124,62,676,8.5,25.54,31.09,4165.74,3167.29,1927.83,9260.87,23798,3569,230,3339,529,0.1484,0.0647,0.0687,0.8178,0.027,542,1396,1158,356,115,55,13,0.1519,0.1297,65,0,0,0.0,216,135,0.85,0.96,74.9,86.9,74.9,0.0,0.0,0.0,0,0,0,27.5,33.4,27.5,-0.0,6.0,0
2025-08-01,MI_SITE0178,Jackson - Site 8,MI_LAB015,Jackson,Michigan,Jackson,Reference Lab,2024-09-01,1,11.0,CrCys,1,512,109,50,671,8.0,26.53,31.32,4095.48,2891.49,1565.84,8552.81,20271,3040,291,2749,451,0.1484,0.096,0.0508,0.8129,0.0225,491,1189,987,304,117,56,14,0.1617,0.1542,58,0,0,0.0,196,122,1.08,1.21,53.9,62.5,53.9,0.0,0.0,0.0,0,0,0,17.0,21.3,17.0,-0.0,4.3,0
2025-08-01,MI_SITE0179,Midland - Site 1,MI_LAB016,Midland,Michigan,Midland,Clinic,2021-11-01,1,45.0,Cr,3,525,0,0,525,8.49,28.49,32.86,4457.76,0.0,0.0,4457.76,15847,2377,36,2341,194,0.0817,0.0154,0.0346,0.9327,0.0108,353,885,745,237,72,34,8,0.1489,0.1223,42,0,0,0.0,141,88,1.12,1.25,58.4,67.7,58.4,0.0,0.0,0.0,0,0,0,19.2,23.8,19.2,-0.0,4.6,0
2025-08-01,MI_SITE0180,Midland - Site 2,MI_LAB016,Midland,Michigan,Midland,Clinic,2021-11-01,1,45.0,Cr,3,451,0,0,451,9.18,26.54,32.29,4139.52,0.0,0.0,4139.52,12853,1927,6,1921,157,0.0817,0.0034,0.039,0.9072,0.0071,291,718,604,192,61,29,7,0.1513,0.1283,34,0,0,0.0,116,72,0.7,0.78,29.1,33.7,29.1,0.0617,0.0162,0.0617,0,0,0,4.5,6.8,4.5,-0.0455,2.3,0
2025-08-01,MI_SITE0181,Midland - Site 3,MI_LAB016,Midland,Michigan,Midland,Hospital,2021-11-01,1,45.0,Cr,3,484,0,0,484,8.04,21.71,29.23,3891.47,0.0,0.0,3891.47,13712,2056,73,1983,167,0.0817,0.0358,0.0433,0.9288,0.0089,295,766,644,205,55,26,6,0.1436,0.1089,35,0,5,-0.02,118,73,1.04,1.16,72.4,83.9,72.4,0.0,0.0,0.0,0,0,0,26.2,32.0,26.2,-0.0,5.8,0
2025-08-01,MI_SITE0182,Midland - Site 4,MI_LAB016,Midland,Michigan,Midland,Clinic,2021-11-01,1,45.0,Cr,3,463,0,0,463,8.96,27.64,30.99,4149.29,0.0,0.0,4149.29,15723,2358,166,2192,192,0.0817,0.0707,0.0325,0.8758,0.0119,339,878,739,235,64,30,7,0.1438,0.1095,40,0,0,0.0,135,84,0.84,0.95,46.8,54.2,46.8,0.0003,0.0,0.0003,0,0,0,13.4,17.1,13.4,-0.0003,3.7,0
2025-08-01,MI_SITE0183,Midland - Site 5,MI_LAB016,Midland,Michigan,Midland,Reference Lab,2021-11-01,1,45.0,Cr,3,488,0,0,488,8.65,25.16,31.12,4222.69,0.0,0.0,4222.69,15518,2327,66,2261,190,0.0817,0.0287,0.0419,0.9234,0.0181,337,867,729,232,65,31,7,0.145,0.1126,40,0,0,0.0,134,84,1.02,1.14,55.1,63.8,55.1,0.0,0.0,0.0,0,0,0,17.5,21.9,17.5,-0.0,4.4,0
2025-08-01,MI_SITE0184,Midland - Site 6,MI_LAB016,Midland,Michigan,Midland,Reference Lab,2021-11-01,1,45.0,Cr,3,528,0,0,528,7.74,25.71,29.19,4085.25,0.0,0.0,4085.25,16454,2468,132,2336,201,0.0817,0.0537,0.0404,0.8943,0.0184,381,919,773,246,84,40,10,0.1546,0.1366,45,0,0,0.0,152,95,1.48,1.65,71.0,82.3,71.0,0.0,0.0,0.0,0,0,0,25.5,31.2,25.5,-0.0,5.6,0
2025-09-01,MI_SITE0001,Detroit Metro - Site 1,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-03-01,1,42.0,CrCys,3,510,101,61,672,8.77,22.6,35.73,4470.46,2282.56,2179.47,8932.49,116056,17408,3576,13832,1498,0.0861,0.2054,0.0608,0.6376,0.0576,2827,6509,5472,1740,679,326,81,0.1625,0.1561,339,0,0,0.0,1130,706,1.64,1.84,84.4,97.8,84.4,0.0,0.0,0.0,0,0,0,32.2,38.9,32.2,-0.0,6.7,0
2025-09-01,MI_SITE0002,Detroit Metro - Site 2,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-07-01,1,38.0,Cys,1,490,110,0,600,8.34,26.88,31.49,4085.08,2957.18,0.0,7042.27,114258,17138,4502,12636,1582,0.0924,0.2627,0.0656,0.6675,0.0756,2698,6437,5405,1713,615,295,73,0.1574,0.1436,323,0,0,-0.02,1079,674,0.72,0.81,70.6,81.9,70.6,0.0,0.0,0.0,0,0,0,25.3,30.9,25.3,-0.0,5.6,0
2025-09-01,MI_SITE0003,Detroit Metro - Site 3,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-03-01,1,42.0,CrCys,3,494,126,58,678,8.82,23.76,30.29,4359.32,2994.38,1756.87,9110.57,141501,21225,4004,17221,1827,0.0861,0.1887,0.047,0.6465,0.0598,3159,7936,6672,2122,648,311,77,0.1489,0.1222,379,0,5,-0.02,1263,789,1.0,1.12,87.4,101.3,87.4,0.0,0.0,0.0,0,0,0,33.7,40.6,33.7,-0.0,6.9,0
2025-09-01,MI_SITE0004,Detroit Metro - Site 4,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-03-01,1,42.0,CrCys,3,452,94,57,603,8.7,24.23,32.37,3931.03,2277.96,1845.06,8054.05,119857,17978,3277,14701,1547,0.0861,0.1823,0.0671,0.6535,0.0717,2962,6722,5651,1797,727,349,87,0.1648,0.1619,355,0,0,-0.02,1184,740,1.01,1.14,75.1,87.0,75.1,0.0,0.0,0.0,0,0,0,27.5,33.5,27.5,-0.0,6.0,0
2025-09-01,MI_SITE0005,Detroit Metro - Site 5,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-07-01,1,38.0,Cys,1,510,101,0,611,8.68,24.04,32.67,4425.63,2427.98,0.0,6853.61,140866,21129,4878,16251,1951,0.0924,0.2309,0.0718,0.6598,0.0651,3176,7937,6663,2112,664,318,79,0.1503,0.1258,381,0,0,-0.02,1270,794,0.99,1.11,45.0,52.2,45.0,0.0005,0.0001,0.0005,0,0,0,12.5,16.1,12.5,-0.0005,3.6,0
2025-09-01,MI_SITE0006,Detroit Metro - Site 6,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-03-01,1,42.0,CrCys,3,498,117,64,679,7.99,24.99,31.47,3980.32,2924.05,2013.99,8918.36,127208,19081,4050,15031,1642,0.0861,0.2123,0.0724,0.6647,0.0754,3007,7134,5998,1908,687,329,82,0.1576,0.1441,360,0,0,-0.02,1202,751,0.83,0.93,97.4,112.9,97.4,0.0,0.0,0.0,0,0,0,38.7,46.4,38.7,-0.0,7.7,0
2025-09-01,MI_SITE0007,Detroit Metro - Site 7,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-03-01,1,42.0,CrCys,3,496,93,62,651,7.98,26.15,31.86,3958.35,2432.04,1975.59,8365.98,111783,16767,3294,13473,1443,0.0861,0.1965,0.0972,0.6178,0.044,2684,6269,5270,1676,629,302,75,0.1601,0.1502,322,0,0,0.0,1073,671,0.75,0.84,43.7,50.7,43.7,0.0008,0.0001,0.0008,0,0,0,11.9,15.3,11.9,-0.0007,3.5,0
2025-09-01,MI_SITE0008,Detroit Metro - Site 8,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-03-01,1,42.0,CrCys,3,473,96,56,625,8.07,23.26,31.7,3816.35,2232.88,1774.98,7824.22,129605,19440,4034,15406,1673,0.0861,0.2075,0.0558,0.6149,0.0704,3152,7268,6110,1944,755,362,90,0.1622,0.1554,378,0,8,-0.02,1260,788,1.62,1.82,81.7,94.7,81.7,0.0,0.0,0.0,0,0,0,30.8,37.3,30.8,-0.0,6.5,0
2025-09-01,MI_SITE0009,Detroit Metro - Site 9,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-07-01,1,38.0,Cys,1,488,91,0,579,8.68,22.31,30.8,4234.21,2030.16,0.0,6264.37,133408,20011,4603,15408,1848,0.0924,0.23,0.0598,0.6599,0.0544,3052,7517,6311,2001,657,315,78,0.1525,0.1313,366,0,0,0.0,1220,763,1.26,1.41,65.8,76.3,65.8,0.0,0.0,0.0,0,0,0,22.9,28.1,22.9,-0.0,5.2,0
